text,source
on 2024-06-08 duane muckette scored for trinidad and tobago against bahamas goal minute 45 penalty false own goal false,goal_event
on 2024-06-08 reon moore scored for trinidad and tobago against bahamas goal minute 56 penalty false own goal false,goal_event
on 2024-06-08 malcolm shaw scored for trinidad and tobago against bahamas goal minute 66 penalty false own goal false,goal_event
on 2024-06-08 nathaniel james scored for trinidad and tobago against bahamas goal minute 84 penalty false own goal false,goal_event
on 2024-06-08 wood julmis scored for bahamas against trinidad and tobago goal minute 86 penalty false own goal false,goal_event
on 2024-06-08 bancy hernndez scored for nicaragua against belize goal minute 40 penalty false own goal false,goal_event
on 2024-06-08 juan barrera scored for nicaragua against belize goal minute 56 penalty false own goal false,goal_event
on 2024-06-08 bancy hernndez scored for nicaragua against belize goal minute 65 penalty false own goal false,goal_event
on 2024-06-08 jaime moreno scored for nicaragua against belize goal minute 89 penalty false own goal false,goal_event
on 2024-06-08 scar castellanos scored for guatemala against british virgin islands goal minute 23 penalty false own goal false,goal_event
on 2024-06-08 rubio rubin scored for guatemala against british virgin islands goal minute 45 penalty false own goal false,goal_event
on 2024-06-08 jos carlos pinto scored for guatemala against british virgin islands goal minute 47 penalty true own goal false,goal_event
on 2024-06-08 michael ngadeu-ngadjui scored for cameroon against cape verde goal minute 13 penalty false own goal false,goal_event
on 2024-06-08 vincent aboubakar scored for cameroon against cape verde goal minute 25 penalty false own goal false,goal_event
on 2024-06-08 jamiro monteiro scored for cape verde against cameroon goal minute 37 penalty false own goal false,goal_event
on 2024-06-08 vincent aboubakar scored for cameroon against cape verde goal minute 44 penalty true own goal false,goal_event
on 2024-06-08 nouhou tolo scored for cameroon against cape verde goal minute 54 penalty false own goal false,goal_event
on 2024-06-08 joshwa campbell scored for cayman islands against antigua and barbuda goal minute 90 penalty false own goal false,goal_event
on 2024-06-08 petur knudsen scored for faroe islands against estonia goal minute 24 penalty false own goal false,goal_event
on 2024-06-08 alex matthias tamm scored for estonia against faroe islands goal minute 43 penalty false own goal false,goal_event
on 2024-06-08 henri anier scored for estonia against faroe islands goal minute 50 penalty false own goal false,goal_event
on 2024-06-08 edgar tur scored for estonia against faroe islands goal minute 83 penalty false own goal false,goal_event
on 2024-06-08 danil kuraksin scored for estonia against faroe islands goal minute 89 penalty false own goal false,goal_event
on 2024-06-08 muhammed badamosi scored for gambia against seychelles goal minute 10 penalty false own goal false,goal_event
on 2024-06-08 ryan henriette scored for seychelles against gambia goal minute 14 penalty false own goal false,goal_event
on 2024-06-08 musa barrow scored for gambia against seychelles goal minute 52 penalty true own goal false,goal_event
on 2024-06-08 yankuba minteh scored for gambia against seychelles goal minute 55 penalty false own goal false,goal_event
on 2024-06-08 muhammed badamosi scored for gambia against seychelles goal minute 66 penalty false own goal false,goal_event
on 2024-06-08 adama sidibeh scored for gambia against seychelles goal minute 78 penalty false own goal false,goal_event
on 2024-06-08 armandas kuys scored for lithuania against latvia goal minute 49 penalty false own goal false,goal_event
on 2024-06-08 armandas kuys scored for lithuania against latvia goal minute 72 penalty false own goal false,goal_event
on 2024-06-09 louicius don deedson scored for haiti against barbados goal minute 12 penalty false own goal false,goal_event
on 2024-06-09 duke lacroix scored for haiti against barbados goal minute 45 penalty false own goal false,goal_event
on 2024-06-09 niall reid-stephen scored for barbados against haiti goal minute 73 penalty false own goal false,goal_event
on 2024-06-09 bryan labissiere scored for haiti against barbados goal minute 84 penalty false own goal false,goal_event
on 2024-06-09 kervin arriaga scored for honduras against bermuda goal minute 15 penalty false own goal false,goal_event
on 2024-06-09 zeiko lewis scored for bermuda against honduras goal minute 45 penalty false own goal false,goal_event
on 2024-06-09 david ruiz scored for honduras against bermuda goal minute 49 penalty false own goal false,goal_event
on 2024-06-09 edwin rodrguez scored for honduras against bermuda goal minute 53 penalty false own goal false,goal_event
on 2024-06-09 luis vega scored for honduras against bermuda goal minute 57 penalty false own goal false,goal_event
on 2024-06-09 andy najar scored for honduras against bermuda goal minute 62 penalty false own goal false,goal_event
on 2024-06-09 bryan rchez scored for honduras against bermuda goal minute 90 penalty false own goal false,goal_event
on 2024-06-09 meschak elia scored for dr congo against togo goal minute 6 penalty false own goal false,goal_event
on 2024-06-09 gabriel dadzie scored for djibouti against ethiopia goal minute 29 penalty false own goal false,goal_event
on 2024-06-09 minyelu wondimu scored for ethiopia against djibouti goal minute 31 penalty false own goal false,goal_event
on 2024-06-09 shamar nicholson scored for jamaica against dominica goal minute 31 penalty false own goal false,goal_event
on 2024-06-09 kaheim dixon scored for jamaica against dominica goal minute 43 penalty false own goal false,goal_event
on 2024-06-09 shamar nicholson scored for jamaica against dominica goal minute 80 penalty true own goal false,goal_event
on 2024-06-09 javid george scored for dominica against jamaica goal minute 83 penalty false own goal false,goal_event
on 2024-06-09 troy jules scored for dominica against jamaica goal minute 89 penalty false own goal false,goal_event
on 2024-06-09 manfred ugalde scored for costa rica against grenada goal minute 9 penalty false own goal false,goal_event
on 2024-06-09 lvaro zamora scored for costa rica against grenada goal minute 34 penalty false own goal false,goal_event
on 2024-06-09 gerald taylor scored for costa rica against grenada goal minute 70 penalty false own goal false,goal_event
on 2024-06-09 habib diallo scored for senegal against mauritania goal minute 27 penalty false own goal false,goal_event
on 2024-06-09 jovani welch scored for panama against montserrat goal minute 41 penalty false own goal false,goal_event
on 2024-06-09 kaleem simon scored for montserrat against panama goal minute 49 penalty false own goal false,goal_event
on 2024-06-09 jos fajardo scored for panama against montserrat goal minute 62 penalty false own goal false,goal_event
on 2024-06-09 jos luis rodrguez scored for panama against montserrat goal minute 71 penalty false own goal false,goal_event
on 2024-06-09 jairo henrquez scored for el salvador against saint vincent and the grenadines goal minute 10 penalty false own goal false,goal_event
on 2024-06-09 oalex anderson scored for saint vincent and the grenadines against el salvador goal minute 43 penalty false own goal false,goal_event
on 2024-06-09 rafael tejada scored for el salvador against saint vincent and the grenadines goal minute 60 penalty false own goal false,goal_event
on 2024-06-09 nelson bonilla scored for el salvador against saint vincent and the grenadines goal minute 83 penalty false own goal false,goal_event
on 2024-06-09 sheikh sesay scored for liberia against so tom and prncipe goal minute 90 penalty false own goal false,goal_event
on 2024-06-10 raphael onyedika scored for nigeria against benin goal minute 27 penalty false own goal false,goal_event
on 2024-06-10 jodel dossou scored for benin against nigeria goal minute 37 penalty false own goal false,goal_event
on 2024-06-10 steve mouni scored for benin against nigeria goal minute 45 penalty false own goal false,goal_event
on 2024-06-10 dango ouattara scored for burkina faso against sierra leone goal minute 41 penalty false own goal false,goal_event
on 2024-06-10 lassina traor scored for burkina faso against sierra leone goal minute 45 penalty true own goal false,goal_event
on 2024-06-10 augustus kargbo scored for sierra leone against burkina faso goal minute 58 penalty false own goal false,goal_event
on 2024-06-10 amadou bakayoko scored for sierra leone against burkina faso goal minute 88 penalty false own goal false,goal_event
on 2024-06-10 iban salvador scored for equatorial guinea against malawi goal minute 81 penalty false own goal false,goal_event
on 2024-06-10 jordan ayew scored for ghana against central african republic goal minute 6 penalty true own goal false,goal_event
on 2024-06-10 louis mafouta scored for central african republic against ghana goal minute 11 penalty false own goal false,goal_event
on 2024-06-10 louis mafouta scored for central african republic against ghana goal minute 41 penalty false own goal false,goal_event
on 2024-06-10 jordan ayew scored for ghana against central african republic goal minute 60 penalty false own goal false,goal_event
on 2024-06-10 abdul fatawu scored for ghana against central african republic goal minute 62 penalty false own goal false,goal_event
on 2024-06-10 jordan ayew scored for ghana against central african republic goal minute 69 penalty false own goal false,goal_event
on 2024-06-10 louis mafouta scored for central african republic against ghana goal minute 90 penalty false own goal false,goal_event
on 2024-06-10 geny catamo scored for mozambique against guinea goal minute 90 penalty true own goal false,goal_event
on 2024-06-10 mama bald scored for guinea-bissau against egypt goal minute 42 penalty false own goal false,goal_event
on 2024-06-10 mohamed salah scored for egypt against guinea-bissau goal minute 70 penalty false own goal false,goal_event
on 2024-06-10 thabang sesinyi scored for botswana against somalia goal minute 10 penalty false own goal false,goal_event
on 2024-06-10 mosha gaolaolwe scored for botswana against somalia goal minute 53 penalty false own goal false,goal_event
on 2024-06-10 kabelo seakanyeng scored for botswana against somalia goal minute 72 penalty true own goal false,goal_event
on 2024-06-10 sak hassan scored for somalia against botswana goal minute 74 penalty false own goal false,goal_event
on 2024-06-10 travis mutyaba scored for uganda against algeria goal minute 10 penalty false own goal false,goal_event
on 2024-06-10 houssem aouar scored for algeria against uganda goal minute 46 penalty false own goal false,goal_event
on 2024-06-10 said benrahma scored for algeria against uganda goal minute 58 penalty false own goal false,goal_event
on 2024-06-11 bryan mbeumo scored for cameroon against angola goal minute 11 penalty false own goal false,goal_event
on 2024-06-11 michael ngadeu-ngadjui scored for angola against cameroon goal minute 54 penalty false own goal true,goal_event
on 2024-06-11 kusini yengi scored for australia against palestine goal minute 5 penalty true own goal false,goal_event
on 2024-06-11 adam taggart scored for australia against palestine goal minute 26 penalty false own goal false,goal_event
on 2024-06-11 kusini yengi scored for australia against palestine goal minute 41 penalty false own goal false,goal_event
on 2024-06-11 martin boyle scored for australia against palestine goal minute 53 penalty false own goal false,goal_event
on 2024-06-11 nestory irankunda scored for australia against palestine goal minute 87 penalty true own goal false,goal_event
on 2024-06-11 diney scored for cape verde against libya goal minute 10 penalty false own goal false,goal_event
on 2024-06-11 myziane maolida scored for comoros against chad goal minute 59 penalty false own goal false,goal_event
on 2024-06-11 el fardou ben nabouhane scored for comoros against chad goal minute 76 penalty false own goal false,goal_event
on 2024-06-11 rafael nez scored for dominican republic against british virgin islands goal minute 2 penalty false own goal false,goal_event
on 2024-06-11 dorny romero scored for dominican republic against british virgin islands goal minute 15 penalty true own goal false,goal_event
on 2024-06-11 rafael nez scored for dominican republic against british virgin islands goal minute 31 penalty false own goal false,goal_event
on 2024-06-11 dorny romero scored for dominican republic against british virgin islands goal minute 90 penalty false own goal false,goal_event
on 2024-06-11 yankuba minteh scored for gambia against gabon goal minute 33 penalty false own goal false,goal_event
on 2024-06-11 jim allevinah scored for gabon against gambia goal minute 52 penalty false own goal false,goal_event
on 2024-06-11 pierre-emerick aubameyang scored for gabon against gambia goal minute 70 penalty false own goal false,goal_event
on 2024-06-11 denis bouanga scored for gabon against gambia goal minute 71 penalty false own goal false,goal_event
on 2024-06-11 ebou adams scored for gambia against gabon goal minute 76 penalty false own goal false,goal_event
on 2024-06-11 deon moore scored for guyana against belize goal minute 66 penalty false own goal false,goal_event
on 2024-06-11 liam gordon scored for guyana against belize goal minute 67 penalty false own goal false,goal_event
on 2024-06-11 deon moore scored for guyana against belize goal minute 72 penalty false own goal false,goal_event
on 2024-06-11 carlos bernrdez scored for belize against guyana goal minute 89 penalty false own goal false,goal_event
on 2024-06-11 thom haye scored for indonesia against philippines goal minute 32 penalty false own goal false,goal_event
on 2024-06-11 rizky ridho scored for indonesia against philippines goal minute 56 penalty false own goal false,goal_event
on 2024-06-11 hussein ali scored for iraq against vietnam goal minute 12 penalty false own goal false,goal_event
on 2024-06-11 ali jasim scored for iraq against vietnam goal minute 71 penalty false own goal false,goal_event
on 2024-06-11 phm tun hi scored for vietnam against iraq goal minute 84 penalty false own goal false,goal_event
on 2024-06-11 aymen hussein scored for iraq against vietnam goal minute 90 penalty false own goal false,goal_event
on 2024-06-11 ayase ueda scored for japan against syria goal minute 13 penalty false own goal false,goal_event
on 2024-06-11 ritsu dan scored for japan against syria goal minute 19 penalty false own goal false,goal_event
on 2024-06-11 thaer krouma scored for japan against syria goal minute 21 penalty false own goal true,goal_event
on 2024-06-11 yuki soma scored for japan against syria goal minute 73 penalty true own goal false,goal_event
on 2024-06-11 takumi minamino scored for japan against syria goal minute 85 penalty false own goal false,goal_event
on 2024-06-11 eid al rashidi scored for kuwait against afghanistan goal minute 81 penalty false own goal false,goal_event
on 2024-06-11 andrejs cigaiks scored for latvia against faroe islands goal minute 49 penalty false own goal false,goal_event
on 2024-06-11 hassan maatouk scored for lebanon against bangladesh goal minute 5 penalty true own goal false,goal_event
on 2024-06-11 nader matar scored for lebanon against bangladesh goal minute 45 penalty false own goal false,goal_event
on 2024-06-11 hassan maatouk scored for lebanon against bangladesh goal minute 49 penalty false own goal false,goal_event
on 2024-06-11 hassan maatouk scored for lebanon against bangladesh goal minute 60 penalty false own goal false,goal_event
on 2024-06-11 jojea kwizera scored for rwanda against lesotho goal minute 67 penalty false own goal false,goal_event
on 2024-06-11 mark anders lepik scored for estonia against lithuania goal minute 82 penalty false own goal false,goal_event
on 2024-06-11 giedrius matulevicius scored for lithuania against estonia goal minute 84 penalty false own goal false,goal_event
on 2024-06-11 yu yao-hsing scored for taiwan against malaysia goal minute 20 penalty false own goal false,goal_event
on 2024-06-11 safawi rasid scored for malaysia against taiwan goal minute 53 penalty false own goal false,goal_event
on 2024-06-11 paulo josu scored for malaysia against taiwan goal minute 69 penalty false own goal false,goal_event
on 2024-06-11 adib raop scored for malaysia against taiwan goal minute 90 penalty false own goal false,goal_event
on 2024-06-11 mike gaspard scored for mauritius against eswatini goal minute 19 penalty false own goal false,goal_event
on 2024-06-11 lindsay rose scored for mauritius against eswatini goal minute 45 penalty false own goal false,goal_event
on 2024-06-11 andy junior magagula scored for eswatini against mauritius goal minute 66 penalty false own goal false,goal_event
on 2024-06-11 azzedine ounahi scored for morocco against congo goal minute 8 penalty false own goal false,goal_event
on 2024-06-11 chadi riad scored for morocco against congo goal minute 16 penalty false own goal false,goal_event
on 2024-06-11 ayoub el kaabi scored for morocco against congo goal minute 30 penalty false own goal false,goal_event
on 2024-06-11 ayoub el kaabi scored for morocco against congo goal minute 39 penalty false own goal false,goal_event
on 2024-06-11 ayoub el kaabi scored for morocco against congo goal minute 53 penalty false own goal false,goal_event
on 2024-06-11 soufiane rahimi scored for morocco against congo goal minute 62 penalty false own goal false,goal_event
on 2024-06-11 ri il-song scored for north korea against myanmar goal minute 12 penalty false own goal false,goal_event
on 2024-06-11 ri jo-guk scored for north korea against myanmar goal minute 16 penalty false own goal false,goal_event
on 2024-06-11 ri jo-guk scored for north korea against myanmar goal minute 43 penalty false own goal false,goal_event
on 2024-06-11 wai lin aung scored for myanmar against north korea goal minute 57 penalty false own goal false,goal_event
on 2024-06-11 ri jo-guk scored for north korea against myanmar goal minute 87 penalty true own goal false,goal_event
on 2024-06-11 eldiyar zarypbekov scored for kyrgyzstan against oman goal minute 19 penalty false own goal false,goal_event
on 2024-06-11 alimardon shukurov scored for oman against kyrgyzstan goal minute 57 penalty false own goal true,goal_event
on 2024-06-11 jeremy de len scored for puerto rico against anguilla goal minute 20 penalty true own goal false,goal_event
on 2024-06-11 roberto ydrach scored for puerto rico against anguilla goal minute 31 penalty false own goal false,goal_event
on 2024-06-11 wilfredo rivera scored for puerto rico against anguilla goal minute 48 penalty false own goal false,goal_event
on 2024-06-11 jeremy de len scored for puerto rico against anguilla goal minute 51 penalty false own goal false,goal_event
on 2024-06-11 leandro antonetti scored for puerto rico against anguilla goal minute 59 penalty false own goal false,goal_event
on 2024-06-11 wilfredo rivera scored for puerto rico against anguilla goal minute 65 penalty false own goal false,goal_event
on 2024-06-11 darren ros scored for puerto rico against anguilla goal minute 71 penalty false own goal false,goal_event
on 2024-06-11 nicols cardona scored for puerto rico against anguilla goal minute 90 penalty false own goal false,goal_event
on 2024-06-11 lallianzuala chhangte scored for india against qatar goal minute 37 penalty false own goal false,goal_event
on 2024-06-11 yousef aymen scored for qatar against india goal minute 73 penalty false own goal false,goal_event
on 2024-06-11 ahmed al-rawi scored for qatar against india goal minute 85 penalty false own goal false,goal_event
on 2024-06-11 ethan bristow scored for saint kitts and nevis against bahamas goal minute 12 penalty false own goal false,goal_event
on 2024-06-11 walter bennett scored for aruba against saint lucia goal minute 22 penalty false own goal false,goal_event
on 2024-06-11 isa marselia scored for aruba against saint lucia goal minute 43 penalty true own goal false,goal_event
on 2024-06-11 ridel stanislas scored for saint lucia against aruba goal minute 45 penalty false own goal false,goal_event
on 2024-06-11 peter pearson scored for saint lucia against aruba goal minute 66 penalty false own goal false,goal_event
on 2024-06-11 ali lajami scored for saudi arabia against jordan goal minute 16 penalty false own goal false,goal_event
on 2024-06-11 ali olwan scored for jordan against saudi arabia goal minute 27 penalty false own goal false,goal_event
on 2024-06-11 noor al-rawabdeh scored for jordan against saudi arabia goal minute 45 penalty false own goal false,goal_event
on 2024-06-11 sudi abdallah scored for burundi against seychelles goal minute 34 penalty false own goal false,goal_event
on 2024-06-11 bienvenue kanakimana scored for burundi against seychelles goal minute 62 penalty false own goal false,goal_event
on 2024-06-11 bienvenue kanakimana scored for burundi against seychelles goal minute 69 penalty false own goal false,goal_event
on 2024-06-11 lorenzo hoareau scored for seychelles against burundi goal minute 78 penalty false own goal false,goal_event
on 2024-06-11 iqraam rayners scored for south africa against zimbabwe goal minute 1 penalty false own goal false,goal_event
on 2024-06-11 tawanda chirewa scored for zimbabwe against south africa goal minute 2 penalty false own goal false,goal_event
on 2024-06-11 thapelo morena scored for south africa against zimbabwe goal minute 55 penalty false own goal false,goal_event
on 2024-06-11 thapelo morena scored for south africa against zimbabwe goal minute 76 penalty false own goal false,goal_event
on 2024-06-11 lee kang-in scored for south korea against china goal minute 61 penalty false own goal false,goal_event
on 2024-06-11 walieldin khedr scored for sudan against south sudan goal minute 45 penalty false own goal false,goal_event
on 2024-06-11 yaser muzmel scored for sudan against south sudan goal minute 51 penalty false own goal false,goal_event
on 2024-06-11 mohamed abdelrahman scored for sudan against south sudan goal minute 78 penalty false own goal false,goal_event
on 2024-06-11 shervoni mabatshoev scored for tajikistan against pakistan goal minute 35 penalty false own goal false,goal_event
on 2024-06-11 manuchekhr safarov scored for tajikistan against pakistan goal minute 65 penalty false own goal false,goal_event
on 2024-06-11 vahdat hanonov scored for tajikistan against pakistan goal minute 70 penalty false own goal false,goal_event
on 2024-06-11 suphanat mueanta scored for thailand against singapore goal minute 37 penalty false own goal false,goal_event
on 2024-06-11 ikhsan fandi scored for singapore against thailand goal minute 57 penalty false own goal false,goal_event
on 2024-06-11 poramet arjvirai scored for thailand against singapore goal minute 79 penalty false own goal false,goal_event
on 2024-06-11 jaroensak wonggorn scored for thailand against singapore goal minute 86 penalty false own goal false,goal_event
on 2024-06-11 mahdi abduljabbar scored for bahrain against united arab emirates goal minute 4 penalty false own goal false,goal_event
on 2024-06-11 sultan adil scored for united arab emirates against bahrain goal minute 10 penalty false own goal false,goal_event
on 2024-06-11 nasser al-gahwashi scored for yemen against nepal goal minute 9 penalty true own goal false,goal_event
on 2024-06-11 sanjeeb bista scored for nepal against yemen goal minute 22 penalty false own goal false,goal_event
on 2024-06-11 gillespye jung karki scored for nepal against yemen goal minute 66 penalty false own goal false,goal_event
on 2024-06-11 mohammed al-dahi scored for yemen against nepal goal minute 90 penalty false own goal false,goal_event
on 2024-06-11 junior waziri scored for tanzania against zambia goal minute 5 penalty false own goal false,goal_event
on 2024-06-14 florian wirtz scored for germany against scotland goal minute 10 penalty false own goal false,goal_event
on 2024-06-14 jamal musiala scored for germany against scotland goal minute 19 penalty false own goal false,goal_event
on 2024-06-14 kai havertz scored for germany against scotland goal minute 45 penalty true own goal false,goal_event
on 2024-06-14 niclas fllkrug scored for germany against scotland goal minute 68 penalty false own goal false,goal_event
on 2024-06-14 antonio rdiger scored for scotland against germany goal minute 87 penalty false own goal true,goal_event
on 2024-06-14 emre can scored for germany against scotland goal minute 90 penalty false own goal false,goal_event
on 2024-06-15 kwadwo duah scored for switzerland against hungary goal minute 12 penalty false own goal false,goal_event
on 2024-06-15 michel aebischer scored for switzerland against hungary goal minute 45 penalty false own goal false,goal_event
on 2024-06-15 barnabs varga scored for hungary against switzerland goal minute 66 penalty false own goal false,goal_event
on 2024-06-15 breel embolo scored for switzerland against hungary goal minute 90 penalty false own goal false,goal_event
on 2024-06-15 nedim bajrami scored for albania against italy goal minute 1 penalty false own goal false,goal_event
on 2024-06-15 alessandro bastoni scored for italy against albania goal minute 11 penalty false own goal false,goal_event
on 2024-06-15 nicol barella scored for italy against albania goal minute 16 penalty false own goal false,goal_event
on 2024-06-15 lvaro morata scored for spain against croatia goal minute 29 penalty false own goal false,goal_event
on 2024-06-15 fabin ruiz scored for spain against croatia goal minute 32 penalty false own goal false,goal_event
on 2024-06-15 dani carvajal scored for spain against croatia goal minute 45 penalty false own goal false,goal_event
on 2024-06-15 kensi tangis scored for vanuatu against solomon islands goal minute 72 penalty false own goal false,goal_event
on 2024-06-16 nabil begg scored for fiji against papua new guinea goal minute 2 penalty false own goal false,goal_event
on 2024-06-16 thomas dunn scored for fiji against papua new guinea goal minute 43 penalty false own goal false,goal_event
on 2024-06-16 thomas dunn scored for fiji against papua new guinea goal minute 52 penalty false own goal false,goal_event
on 2024-06-16 alwin komolong scored for fiji against papua new guinea goal minute 55 penalty false own goal true,goal_event
on 2024-06-16 roy krishna scored for fiji against papua new guinea goal minute 64 penalty false own goal false,goal_event
on 2024-06-16 tommy semmy scored for papua new guinea against fiji goal minute 88 penalty false own goal false,goal_event
on 2024-06-16 adam buksa scored for poland against netherlands goal minute 16 penalty false own goal false,goal_event
on 2024-06-16 cody gakpo scored for netherlands against poland goal minute 29 penalty false own goal false,goal_event
on 2024-06-16 wout weghorst scored for netherlands against poland goal minute 83 penalty false own goal false,goal_event
on 2024-06-16 jude bellingham scored for england against serbia goal minute 13 penalty false own goal false,goal_event
on 2024-06-16 christian eriksen scored for denmark against slovenia goal minute 17 penalty false own goal false,goal_event
on 2024-06-16 erik jana scored for slovenia against denmark goal minute 77 penalty false own goal false,goal_event
on 2024-06-16 mato degrumelle scored for tahiti against samoa goal minute 4 penalty false own goal false,goal_event
on 2024-06-16 teaonui tehau scored for tahiti against samoa goal minute 28 penalty false own goal false,goal_event
on 2024-06-17 maximilian wber scored for france against austria goal minute 38 penalty false own goal true,goal_event
on 2024-06-17 ivan schranz scored for slovakia against belgium goal minute 7 penalty false own goal false,goal_event
on 2024-06-17 nicolae stanciu scored for romania against ukraine goal minute 29 penalty false own goal false,goal_event
on 2024-06-17 rzvan marin scored for romania against ukraine goal minute 53 penalty false own goal false,goal_event
on 2024-06-17 denis drgu scored for romania against ukraine goal minute 57 penalty false own goal false,goal_event
on 2024-06-18 ben waine scored for new zealand against solomon islands goal minute 6 penalty false own goal false,goal_event
on 2024-06-18 ben waine scored for new zealand against solomon islands goal minute 11 penalty false own goal false,goal_event
on 2024-06-18 kosta barbarouses scored for new zealand against solomon islands goal minute 45 penalty false own goal false,goal_event
on 2024-06-18 luk provod scored for czech republic against portugal goal minute 62 penalty false own goal false,goal_event
on 2024-06-18 robin hran scored for portugal against czech republic goal minute 69 penalty false own goal true,goal_event
on 2024-06-18 francisco conceio scored for portugal against czech republic goal minute 90 penalty false own goal false,goal_event
on 2024-06-18 mert mldr scored for turkey against georgia goal minute 25 penalty false own goal false,goal_event
on 2024-06-18 georges mikautadze scored for georgia against turkey goal minute 32 penalty false own goal false,goal_event
on 2024-06-18 arda gler scored for turkey against georgia goal minute 65 penalty false own goal false,goal_event
on 2024-06-18 kerem aktrkolu scored for turkey against georgia goal minute 90 penalty false own goal false,goal_event
on 2024-06-19 qazim lai scored for albania against croatia goal minute 11 penalty false own goal false,goal_event
on 2024-06-19 andrej kramari scored for croatia against albania goal minute 74 penalty false own goal false,goal_event
on 2024-06-19 klaus gjasula scored for croatia against albania goal minute 76 penalty false own goal true,goal_event
on 2024-06-19 klaus gjasula scored for albania against croatia goal minute 90 penalty false own goal false,goal_event
on 2024-06-19 setareki hughes scored for fiji against samoa goal minute 3 penalty false own goal false,goal_event
on 2024-06-19 thomas dunn scored for fiji against samoa goal minute 38 penalty false own goal false,goal_event
on 2024-06-19 roy krishna scored for fiji against samoa goal minute 45 penalty true own goal false,goal_event
on 2024-06-19 luke salisbury scored for samoa against fiji goal minute 47 penalty false own goal false,goal_event
on 2024-06-19 roy krishna scored for fiji against samoa goal minute 53 penalty true own goal false,goal_event
on 2024-06-19 setareki hughes scored for fiji against samoa goal minute 61 penalty false own goal false,goal_event
on 2024-06-19 filipe baravilala scored for fiji against samoa goal minute 64 penalty false own goal false,goal_event
on 2024-06-19 nabil begg scored for fiji against samoa goal minute 67 penalty false own goal false,goal_event
on 2024-06-19 etonia dogalau scored for fiji against samoa goal minute 83 penalty false own goal false,goal_event
on 2024-06-19 etonia dogalau scored for fiji against samoa goal minute 89 penalty false own goal false,goal_event
on 2024-06-19 jamal musiala scored for germany against hungary goal minute 22 penalty false own goal false,goal_event
on 2024-06-19 ilkay gndoan scored for germany against hungary goal minute 67 penalty false own goal false,goal_event
on 2024-06-19 mato degrumelle scored for tahiti against papua new guinea goal minute 15 penalty false own goal false,goal_event
on 2024-06-19 pala paul scored for papua new guinea against tahiti goal minute 25 penalty false own goal false,goal_event
on 2024-06-19 scott mctominay scored for scotland against switzerland goal minute 13 penalty false own goal false,goal_event
on 2024-06-19 xherdan shaqiri scored for switzerland against scotland goal minute 26 penalty false own goal false,goal_event
on 2024-06-20 julin lvarez scored for argentina against canada goal minute 49 penalty false own goal false,goal_event
on 2024-06-20 lautaro martnez scored for argentina against canada goal minute 88 penalty false own goal false,goal_event
on 2024-06-20 harry kane scored for england against denmark goal minute 18 penalty false own goal false,goal_event
on 2024-06-20 morten hjulmand scored for denmark against england goal minute 34 penalty false own goal false,goal_event
on 2024-06-20 an karninik scored for slovenia against serbia goal minute 69 penalty false own goal false,goal_event
on 2024-06-20 luka jovi scored for serbia against slovenia goal minute 90 penalty false own goal false,goal_event
on 2024-06-20 riccardo calafiori scored for spain against italy goal minute 55 penalty false own goal true,goal_event
on 2024-06-21 gernot trauner scored for austria against poland goal minute 9 penalty false own goal false,goal_event
on 2024-06-21 krzysztof pitek scored for poland against austria goal minute 30 penalty false own goal false,goal_event
on 2024-06-21 christoph baumgartner scored for austria against poland goal minute 66 penalty false own goal false,goal_event
on 2024-06-21 marko arnautovi scored for austria against poland goal minute 78 penalty true own goal false,goal_event
on 2024-06-21 ivan schranz scored for slovakia against ukraine goal minute 17 penalty false own goal false,goal_event
on 2024-06-21 mykola shaparenko scored for ukraine against slovakia goal minute 54 penalty false own goal false,goal_event
on 2024-06-21 roman yaremchuk scored for ukraine against slovakia goal minute 80 penalty false own goal false,goal_event
on 2024-06-21 max mata scored for new zealand against vanuatu goal minute 10 penalty false own goal false,goal_event
on 2024-06-21 brian kaltak scored for new zealand against vanuatu goal minute 27 penalty false own goal true,goal_event
on 2024-06-21 elijah just scored for new zealand against vanuatu goal minute 63 penalty false own goal false,goal_event
on 2024-06-21 ben old scored for new zealand against vanuatu goal minute 78 penalty false own goal false,goal_event
on 2024-06-22 youri tielemans scored for belgium against romania goal minute 2 penalty false own goal false,goal_event
on 2024-06-22 kevin de bruyne scored for belgium against romania goal minute 80 penalty false own goal false,goal_event
on 2024-06-22 jeremy sarmiento scored for ecuador against venezuela goal minute 40 penalty false own goal false,goal_event
on 2024-06-22 jhonder cdiz scored for venezuela against ecuador goal minute 64 penalty false own goal false,goal_event
on 2024-06-22 eduard bello scored for venezuela against ecuador goal minute 74 penalty false own goal false,goal_event
on 2024-06-22 roy krishna scored for fiji against tahiti goal minute 26 penalty true own goal false,goal_event
on 2024-06-22 georges mikautadze scored for georgia against czech republic goal minute 45 penalty true own goal false,goal_event
on 2024-06-22 patrik schick scored for czech republic against georgia goal minute 59 penalty false own goal false,goal_event
on 2024-06-22 gerardo arteaga scored for mexico against jamaica goal minute 69 penalty false own goal false,goal_event
on 2024-06-22 tommy semmy scored for papua new guinea against samoa goal minute 26 penalty false own goal false,goal_event
on 2024-06-22 ati kepo scored for papua new guinea against samoa goal minute 47 penalty false own goal false,goal_event
on 2024-06-22 pharrell trainor scored for samoa against papua new guinea goal minute 67 penalty false own goal false,goal_event
on 2024-06-22 bernardo silva scored for portugal against turkey goal minute 21 penalty false own goal false,goal_event
